Date,Open,High,Low,Close,Close Change %,Volume,Weekday,High % Above Open,
"Monday, February 22, 2021","3,885.55","3,902.92","3,874.71","3,876.50",-0.77%,"2,750,709,131",Monday,0.447040959,
"Friday, February 19, 2021","3,921.16","3,930.41","3,903.07","3,906.71",-0.19%,"2,302,434,831",Friday,0.235899581,
"Thursday, February 18, 2021","3,915.86","3,921.98","3,885.03","3,913.97",-0.44%,"2,006,038,034",Thursday,0.156287508,
"Wednesday, February 17, 2021","3,918.50","3,933.61","3,900.43","3,931.33",-0.03%,"2,125,158,209",Wednesday,0.385606737,
"Tuesday, February 16, 2021","3,939.61","3,950.43","3,923.85","3,932.59",-0.06%,"2,255,757,920",Tuesday,0.274646475,
"Friday, February 12, 2021","3,911.65","3,937.23","3,905.78","3,934.83",0.47%,"1,800,378,488",Friday,0.653943988,
"Thursday, February 11, 2021","3,916.40","3,925.99","3,890.39","3,916.38",0.17%,"2,102,129,309",Thursday,0.244867736,
"Wednesday, February 10, 2021","3,920.78","3,931.50","3,884.94","3,909.88",-0.03%,"2,264,762,267",Wednesday,0.273414984,
"Tuesday, February 09, 2021","3,910.49","3,918.35","3,902.64","3,911.23",-0.11%,"2,052,347,985",Tuesday,0.200997829,
"Monday, February 08, 2021","3,892.59","3,915.77","3,892.59","3,915.59",0.74%,"2,128,240,367",Monday,0.595490406,
"Friday, February 05, 2021","3,878.30","3,894.56","3,874.93","3,886.83",0.39%,"2,117,191,849",Friday,0.41925586,
"Thursday, February 04, 2021","3,836.66","3,872.42","3,836.66","3,871.74",1.09%,"2,347,929,012",Thursday,0.932060699,
"Wednesday, February 03, 2021","3,840.27","3,847.51","3,816.68","3,830.17",0.10%,"2,251,818,744",Wednesday,0.188528411,
"Tuesday, February 02, 2021","3,791.84","3,843.09","3,791.84","3,826.31",1.39%,"2,381,089,573",Tuesday,1.351586565,
"Monday, February 01, 2021","3,731.17","3,784.32","3,725.62","3,773.86",1.61%,"2,422,168,720",Monday,1.424486153,
"Friday, January 29, 2021","3,778.05","3,778.05","3,694.12","3,714.24",-1.93%,"3,302,233,977",Friday,0,
"Thursday, January 28, 2021","3,755.75","3,836.83","3,732.48","3,787.38",0.98%,"3,209,950,498",Thursday,2.158823138,
"Wednesday, January 27, 2021","3,836.83","3,870.90","3,732.48","3,750.77",-2.57%,"3,797,984,292",Wednesday,0.887972623,
"Tuesday, January 26, 2021","3,862.96","3,870.90","3,847.78","3,849.62",-0.15%,"2,557,931,593",Tuesday,0.205541864,
"Monday, January 25, 2021","3,851.68","3,859.23","3,797.16","3,855.36",0.36%,"2,753,934,110",Monday,0.196018361,
"Friday, January 22, 2021","3,844.24","3,852.31","3,830.41","3,841.47",-0.30%,"2,287,817,476",Friday,0.209924458,
"Thursday, January 21, 2021","3,857.46","3,861.45","3,845.05","3,853.07",0.03%,"2,571,609,185",Thursday,0.10343594,
"Wednesday, January 20, 2021","3,816.22","3,859.75","3,816.22","3,851.85",1.39%,"2,344,848,584",Wednesday,1.140657509,
"Tuesday, January 19, 2021","3,781.88","3,804.53","3,780.37","3,798.91",0.81%,"2,447,325,347",Tuesday,0.598908479,
"Friday, January 15, 2021","3,788.73","3,788.73","3,749.62","3,768.25",-0.72%,"2,706,723,595",Friday,0,
"Thursday, January 14, 2021","3,814.98","3,823.60","3,792.86","3,795.54",-0.38%,"2,688,639,582",Thursday,0.225951381,
"Wednesday, January 13, 2021","3,802.23","3,820.96","3,791.50","3,809.84",0.23%,"2,321,523,393",Wednesday,0.492605655,
"Tuesday, January 12, 2021","3,801.62","3,810.78","3,776.51","3,801.19",0.04%,"2,625,914,729",Tuesday,0.240949911,
"Monday, January 11, 2021","3,803.14","3,817.86","3,789.02","3,799.61",-0.66%,"2,299,983,855",Monday,0.387048597,
"Friday, January 08, 2021","3,815.05","3,826.69","3,783.60","3,824.68",0.55%,"2,358,951,535",Friday,0.305107404,
"Thursday, January 07, 2021","3,764.71","3,811.55","3,764.71","3,803.79",1.48%,"2,561,622,599",Thursday,1.244186139,
"Wednesday, January 06, 2021","3,712.20","3,783.04","3,705.34","3,748.14",0.57%,"3,171,958,843",Wednesday,1.908302354,
"Tuesday, January 05, 2021","3,698.02","3,737.83","3,695.07","3,726.86",0.71%,"2,352,635,300",Tuesday,1.076522031,
"Monday, January 04, 2021","3,764.61","3,769.99","3,662.71","3,700.65",-1.48%,"2,715,401,531",Monday,0.14290989,
"Thursday, December 31, 2020","3,733.27","3,760.20","3,726.88","3,756.07",0.64%,"1,639,982,531",Thursday,0.721351523,
"Wednesday, December 30, 2020","3,736.19","3,744.63","3,730.21","3,732.04",0.13%,"1,536,528,412",Wednesday,0.225898576,
"Tuesday, December 29, 2020","3,750.01","3,756.12","3,723.31","3,727.04",-0.22%,"1,632,007,703",Tuesday,0.162932899,
"Monday, December 28, 2020","3,723.03","3,740.51","3,723.03","3,735.36",0.87%,"1,645,836,127",Monday,0.46951005,
"Thursday, December 24, 2020","3,694.03","3,703.82","3,689.32","3,703.06",0.35%,"806,350,121",Thursday,0.265022212,
"Wednesday, December 23, 2020","3,693.42","3,711.24","3,689.28","3,690.01",0.07%,"1,825,277,116",Wednesday,0.482479653,
"Tuesday, December 22, 2020","3,698.08","3,698.26","3,676.16","3,687.26",-0.21%,"2,141,875,637",Tuesday,0.004867391,
"Monday, December 21, 2020","3,684.28","3,702.90","3,636.48","3,694.92",-0.39%,"2,588,995,964",Monday,0.50539047,
"Friday, December 18, 2020","3,722.39","3,726.70","3,685.84","3,709.41",-0.35%,"4,190,993,787",Friday,0.115785826,
"Thursday, December 17, 2020","3,713.65","3,725.12","3,710.87","3,722.48",0.58%,"2,195,077,598",Thursday,0.308860555,
"Wednesday, December 16, 2020","3,696.25","3,711.27","3,688.57","3,701.17",0.18%,"2,218,203,483",Wednesday,0.406357795,
"Tuesday, December 15, 2020","3,666.41","3,695.29","3,659.62","3,694.62",1.29%,"2,505,148,998",Tuesday,0.787691502,
"Monday, December 14, 2020","3,675.27","3,697.61","3,645.84","3,647.49",-0.44%,"2,508,893,728",Monday,0.607846498,
"Friday, December 11, 2020","3,656.08","3,665.91","3,633.40","3,663.46",-0.13%,"2,292,104,467",Friday,0.268867202,
"Thursday, December 10, 2020","3,659.13","3,678.49","3,645.18","3,668.10",-0.13%,"2,380,891,125",Thursday,0.529087515,
"Wednesday, December 09, 2020","3,705.98","3,712.39","3,660.54","3,672.82",-0.79%,"2,726,403,479",Wednesday,0.172963697,
"Tuesday, December 08, 2020","3,683.05","3,708.45","3,678.83","3,702.25",0.28%,"2,247,762,425",Tuesday,0.68964581,
"Monday, December 07, 2020","3,694.73","3,697.41","3,678.88","3,691.96",-0.19%,"2,320,415,964",Monday,0.072535747,
"Friday, December 04, 2020","3,670.94","3,699.20","3,670.94","3,699.12",0.88%,"2,556,167,753",Friday,0.769830071,
"Thursday, December 03, 2020","3,668.28","3,682.73","3,657.17","3,666.72",-0.06%,"2,616,729,365",Thursday,0.393917585,
"Wednesday, December 02, 2020","3,653.78","3,670.96","3,644.84","3,669.01",0.18%,"2,355,582,608",Wednesday,0.470197987,
"Tuesday, December 01, 2020","3,645.87","3,678.45","3,645.87","3,662.45",1.13%,"2,586,912,631",Tuesday,0.89361387,
"Monday, November 30, 2020","3,634.18","3,634.18","3,594.39","3,621.63",-0.46%,"3,647,661,568",Monday,0,
"Friday, November 27, 2020","3,638.55","3,644.31","3,629.33","3,638.35",0.24%,"1,218,012,188",Friday,0.158304819,
"Wednesday, November 25, 2020","3,635.50","3,635.50","3,617.76","3,629.65",-0.16%,"2,312,733,617",Wednesday,0,
"Tuesday, November 24, 2020","3,594.52","3,642.31","3,594.52","3,635.41",1.62%,"3,157,259,520",Tuesday,1.329523831,
"Monday, November 23, 2020","3,566.82","3,589.81","3,552.77","3,577.59",0.56%,"2,498,390,786",Monday,0.64455173,
"Friday, November 20, 2020","3,579.31","3,581.23","3,556.85","3,557.54",-0.68%,"2,224,931,806",Friday,0.053641624,
"Thursday, November 19, 2020","3,559.41","3,585.22","3,543.84","3,581.87",0.39%,"2,266,408,901",Thursday,0.725120174,
"Wednesday, November 18, 2020","3,612.09","3,619.09","3,567.33","3,567.79",-1.16%,"2,683,278,560",Wednesday,0.193793621,
"Tuesday, November 17, 2020","3,610.31","3,623.11","3,588.68","3,609.53",-0.48%,"2,385,397,526",Tuesday,0.354540192,
"Monday, November 16, 2020","3,600.16","3,628.51","3,600.16","3,626.91",1.16%,"2,845,711,348",Monday,0.787465002,
"Friday, November 13, 2020","3,552.57","3,593.66","3,552.57","3,585.15",1.36%,"2,273,000,532",Friday,1.156627456,
"Thursday, November 12, 2020","3,562.67","3,569.02","3,518.58","3,537.01",-1.00%,"2,389,134,673",Thursday,0.178237109,
"Wednesday, November 11, 2020","3,563.22","3,581.16","3,557.00","3,572.66",0.77%,"2,507,688,888",Wednesday,0.503477192,
"Tuesday, November 10, 2020","3,543.26","3,557.22","3,511.91","3,545.53",-0.14%,"3,448,216,386",Tuesday,0.393987458,
"Monday, November 09, 2020","3,583.04","3,645.99","3,547.48","3,550.50",1.17%,"5,023,816,687",Monday,1.756888006,
"Friday, November 06, 2020","3,508.34","3,521.58","3,484.34","3,509.44",-0.03%,"2,157,624,999",Friday,0.377386456,
"Thursday, November 05, 2020","3,485.74","3,529.05","3,485.74","3,510.45",1.95%,"2,551,321,421",Thursday,1.242490834,
"Wednesday, November 04, 2020","3,406.46","3,486.25","3,405.17","3,443.44",2.20%,"2,885,729,733",Wednesday,2.342314309,
"Tuesday, November 03, 2020","3,336.25","3,389.49","3,336.25","3,369.16",1.78%,"2,304,673,886",Tuesday,1.595803672,
"Monday, November 02, 2020","3,296.20","3,330.14","3,279.74","3,310.24",1.23%,"2,527,875,581",Monday,1.02967053,
"Friday, October 30, 2020","3,293.59","3,304.93","3,233.94","3,269.96",-1.21%,"2,999,678,137",Friday,0.34430515,
"Thursday, October 29, 2020","3,277.17","3,341.05","3,259.82","3,310.11",1.19%,"2,708,329,872",Thursday,1.949242792,
"Wednesday, October 28, 2020","3,342.48","3,342.48","3,268.89","3,271.03",-3.53%,"3,118,815,098",Wednesday,0,
"Tuesday, October 27, 2020","3,403.15","3,409.51","3,388.71","3,390.68",-0.30%,"2,377,161,312",Tuesday,0.186885679,
"Monday, October 26, 2020","3,441.42","3,441.42","3,364.86","3,400.97",-1.86%,"2,412,653,445",Monday,0,
"Friday, October 23, 2020","3,464.90","3,466.46","3,440.45","3,465.39",0.34%,"2,146,525,582",Friday,0.045022944,
"Thursday, October 22, 2020","3,438.50","3,460.53","3,415.34","3,453.49",0.52%,"2,377,149,942",Thursday,0.640686346,
"Wednesday, October 21, 2020","3,439.91","3,464.86","3,433.06","3,435.56",-0.22%,"2,054,125,204",Wednesday,0.725309674,
"Tuesday, October 20, 2020","3,439.38","3,476.93","3,435.65","3,443.12",0.47%,"2,096,660,992",Tuesday,1.091766539,
"Monday, October 19, 2020","3,493.66","3,502.42","3,419.93","3,426.92",-1.63%,"2,172,590,034",Monday,0.250739912,
"Friday, October 16, 2020","3,493.50","3,515.76","3,480.45","3,483.81",0.01%,"2,198,709,761",Friday,0.63718334,
"Thursday, October 15, 2020","3,453.72","3,489.08","3,440.89","3,483.34",-0.15%,"2,002,874,409",Thursday,1.023823587,
"Wednesday, October 14, 2020","3,515.47","3,527.94","3,480.55","3,488.67",-0.66%,"2,163,962,679",Wednesday,0.354717861,
"Tuesday, October 13, 2020","3,534.01","3,534.01","3,500.86","3,511.93",-0.63%,"2,345,669,054",Tuesday,0,
"Monday, October 12, 2020","3,500.02","3,549.85","3,499.61","3,534.22",1.64%,"2,243,800,302",Monday,1.42370615,
"Friday, October 09, 2020","3,459.67","3,482.34","3,458.07","3,477.14",0.88%,"2,215,784,425",Friday,0.655264808,
"Thursday, October 08, 2020","3,434.28","3,447.28","3,428.15","3,446.83",0.80%,"2,081,390,609",Thursday,0.378536404,
"Wednesday, October 07, 2020","3,384.56","3,426.26","3,384.56","3,419.44",1.74%,"2,063,877,150",Wednesday,1.232065616,
"Tuesday, October 06, 2020","3,408.74","3,431.56","3,354.54","3,360.97",-1.40%,"2,519,743,733",Tuesday,0.669455576,
"Monday, October 05, 2020","3,367.27","3,409.57","3,367.27","3,408.60",1.80%,"2,016,305,121",Monday,1.256210521,
"Friday, October 02, 2020","3,338.94","3,369.10","3,323.69","3,348.42",-0.96%,"2,337,460,240",Friday,0.903280682,
"Thursday, October 01, 2020","3,385.87","3,397.18","3,361.39","3,380.80",0.53%,"2,334,587,220",Thursday,0.33403527,
"Wednesday, September 30, 2020","3,341.21","3,393.56","3,340.47","3,363.00",0.83%,"2,606,132,088",Wednesday,1.566797657,
"Tuesday, September 29, 2020","3,350.92","3,357.92","3,327.54","3,335.47",-0.48%,"1,922,925,309",Tuesday,0.208897855,
"Monday, September 28, 2020","3,333.90","3,360.74","3,332.91","3,351.60",1.61%,"2,201,268,977",Monday,0.805063139,
"Friday, September 25, 2020","3,236.66","3,306.88","3,228.44","3,298.46",1.60%,"2,159,680,400",Friday,2.169520432,
"Thursday, September 24, 2020","3,226.14","3,278.70","3,209.45","3,246.59",0.30%,"2,372,035,338",Thursday,1.629191542,
"Wednesday, September 23, 2020","3,320.11","3,323.35","3,232.57","3,236.92",-2.37%,"2,452,062,341",Wednesday,0.097587128,
"Tuesday, September 22, 2020","3,295.75","3,320.31","3,270.95","3,315.57",1.05%,"2,347,709,681",Tuesday,0.745202154,
"Monday, September 21, 2020","3,285.57","3,285.57","3,229.10","3,281.06",-1.16%,"2,973,366,814",Monday,0,
"Friday, September 18, 2020","3,357.38","3,362.27","3,292.40","3,319.47",-1.12%,"4,059,773,042",Friday,0.145649286,
"Thursday, September 17, 2020","3,346.86","3,375.17","3,328.82","3,357.01",-0.84%,"2,722,060,863",Thursday,0.84586747,
"Wednesday, September 16, 2020","3,411.23","3,428.92","3,384.45","3,385.49",-0.46%,"2,843,660,468",Wednesday,0.518581274,
"Tuesday, September 15, 2020","3,407.73","3,419.48","3,389.25","3,401.20",0.52%,"2,466,165,411",Tuesday,0.344804313,
"Monday, September 14, 2020","3,363.56","3,402.93","3,363.56","3,383.54",1.27%,"2,349,653,316",Monday,1.170486033,
"Friday, September 11, 2020","3,352.70","3,368.95","3,310.47","3,340.97",0.05%,"2,337,808,664",Friday,0.484683986,
"Thursday, September 10, 2020","3,412.56","3,425.55","3,329.25","3,339.19",-1.76%,"2,544,980,763",Thursday,0.380652648,
"Wednesday, September 09, 2020","3,369.82","3,424.77","3,366.84","3,398.96",2.01%,"2,487,488,277",Wednesday,1.630650895,
"Tuesday, September 08, 2020","3,371.88","3,379.97","3,329.27","3,331.84",-2.78%,"3,039,501,644",Tuesday,0.239925502,
"Friday, September 04, 2020","3,453.60","3,479.15","3,349.63","3,426.96",-0.81%,"3,027,935,844",Friday,0.739807737,
"Thursday, September 03, 2020","3,564.74","3,564.85","3,427.41","3,455.06",-3.51%,"3,165,533,286",Thursday,0.003085779,
"Wednesday, September 02, 2020","3,543.76","3,588.11","3,535.23","3,580.84",1.54%,"2,581,524,590",Wednesday,1.251495587,
"Tuesday, September 01, 2020","3,507.44","3,528.03","3,494.60","3,526.65",0.75%,"2,226,334,549",Tuesday,0.58703784,
"Monday, August 31, 2020","3,509.73","3,514.77","3,493.25","3,500.31",-0.22%,"2,529,409,991",Monday,0.14360079,
"Friday, August 28, 2020","3,494.69","3,509.23","3,484.32","3,508.01",0.67%,"2,023,896,338",Friday,0.416059794,
"Thursday, August 27, 2020","3,485.14","3,501.38","3,468.35","3,484.55",0.17%,"2,311,428,675",Thursday,0.465978411,
"Wednesday, August 26, 2020","3,449.97","3,481.07","3,444.15","3,478.73",1.02%,"1,988,192,168",Wednesday,0.901457114,
"Tuesday, August 25, 2020","3,435.95","3,444.21","3,425.84","3,443.62",0.36%,"2,021,552,132",Tuesday,0.240399307,
"Monday, August 24, 2020","3,418.09","3,432.09","3,413.13","3,431.28",1.00%,"2,264,250,826",Monday,0.40958547,
"Friday, August 21, 2020","3,386.01","3,399.96","3,379.31","3,397.16",0.34%,"1,994,452,682",Friday,0.411989333,
"Thursday, August 20, 2020","3,360.48","3,390.80","3,354.69","3,385.51",0.32%,"1,820,636,062",Thursday,0.902252059,
"Wednesday, August 19, 2020","3,392.51","3,399.54","3,369.66","3,374.85",-0.44%,"2,007,213,940",Wednesday,0.207221202,
"Tuesday, August 18, 2020","3,387.04","3,395.06","3,370.15","3,389.78",0.23%,"1,789,380,358",Tuesday,0.236784921,
"Monday, August 17, 2020","3,380.86","3,387.59","3,379.22","3,381.99",0.27%,"1,938,403,499",Monday,0.199061777,
"Friday, August 14, 2020","3,368.66","3,378.51","3,361.64","3,372.85",-0.02%,"1,705,157,499",Friday,0.292401133,
"Thursday, August 13, 2020","3,372.95","3,387.24","3,363.35","3,373.43",-0.20%,"1,942,905,702",Thursday,0.423664745,
"Wednesday, August 12, 2020","3,355.46","3,387.89","3,355.46","3,380.35",1.40%,"2,240,302,852",Wednesday,0.966484476,
"Tuesday, August 11, 2020","3,370.34","3,381.01","3,326.44","3,333.69",-0.80%,"2,883,369,573",Tuesday,0.31658527,
"Monday, August 10, 2020","3,356.04","3,363.29","3,335.44","3,360.47",0.27%,"2,554,642,343",Monday,0.216028414,
"Friday, August 07, 2020","3,340.05","3,352.54","3,328.72","3,351.28",0.06%,"2,267,291,447",Friday,0.373946498,
"Thursday, August 06, 2020","3,323.17","3,351.03","3,318.14","3,349.16",0.64%,"2,405,515,896",Thursday,0.838356148,
"Wednesday, August 05, 2020","3,317.37","3,330.77","3,286.37","3,327.77",0.64%,"2,417,088,899",Wednesday,0.403934442,
"Tuesday, August 04, 2020","3,289.92","3,306.84","3,286.37","3,306.51",0.36%,"2,389,066,661",Tuesday,0.51429822,
"Monday, August 03, 2020","3,288.26","3,302.73","3,284.53","3,294.61",0.72%,"2,378,355,795",Monday,0.440050361,
"Friday, July 31, 2020","3,270.45","3,272.17","3,220.26","3,271.12",0.77%,"3,051,709,786",Friday,0.052592151,
"Thursday, July 30, 2020","3,231.76","3,250.92","3,204.13","3,246.22",-0.38%,"2,407,257,059",Thursday,0.592865807,
"Wednesday, July 29, 2020","3,227.22","3,264.74","3,227.22","3,258.44",1.24%,"2,467,083,167",Wednesday,1.162610544,
"Tuesday, July 28, 2020","3,234.27","3,243.72","3,216.17","3,218.44",-0.65%,"2,219,469,379",Tuesday,0.292183398,
"Monday, July 27, 2020","3,219.84","3,241.43","3,214.25","3,239.41",0.74%,"2,355,910,999",Monday,0.670530213,
"Friday, July 24, 2020","3,218.58","3,227.26","3,200.05","3,215.63",-0.62%,"2,446,481,471",Friday,0.269684146,
"Thursday, July 23, 2020","3,271.64","3,279.99","3,222.66","3,235.66",-1.23%,"2,715,173,129",Thursday,0.25522368,
"Wednesday, July 22, 2020","3,254.86","3,279.32","3,253.10","3,276.02",0.57%,"2,412,594,515",Wednesday,0.751491616,
"Tuesday, July 21, 2020","3,268.52","3,277.29","3,247.77","3,257.30",0.17%,"2,459,918,780",Tuesday,0.268317159,
"Monday, July 20, 2020","3,224.29","3,258.61","3,215.16","3,251.84",0.84%,"2,162,860,926",Monday,1.064420384,
"Friday, July 17, 2020","3,224.21","3,233.52","3,205.65","3,224.73",0.28%,"2,191,621,365",Friday,0.288752904,
"Thursday, July 16, 2020","3,208.36","3,220.39","3,198.59","3,215.57",-0.34%,"2,201,762,426",Thursday,0.374957922,
"Wednesday, July 15, 2020","3,225.98","3,238.28","3,200.76","3,226.56",0.91%,"2,824,367,017",Wednesday,0.381279487,
"Tuesday, July 14, 2020","3,141.11","3,200.95","3,127.66","3,197.52",1.34%,"2,583,124,983",Tuesday,1.90505904,
"Monday, July 13, 2020","3,205.08","3,235.32","3,149.43","3,155.22",-0.94%,"2,668,747,035",Monday,0.94350219,
"Friday, July 10, 2020","3,152.47","3,186.82","3,136.22","3,185.04",1.05%,"2,401,509,804",Friday,1.089621789,
"Thursday, July 09, 2020","3,176.17","3,179.78","3,115.70","3,152.05",-0.56%,"2,583,751,446",Thursday,0.113658904,
"Wednesday, July 08, 2020","3,153.07","3,171.80","3,136.53","3,169.94",0.78%,"2,390,189,825",Wednesday,0.594024237,
"Tuesday, July 07, 2020","3,166.44","3,184.15","3,142.93","3,145.32",-1.08%,"2,268,760,983",Tuesday,0.559303192,
"Monday, July 06, 2020","3,155.29","3,182.59","3,155.29","3,179.72",1.59%,"2,363,972,723",Monday,0.865213657,
"Thursday, July 02, 2020","3,143.64","3,165.81","3,124.52","3,130.01",0.45%,"2,321,254,584",Thursday,0.705233424,
"Wednesday, July 01, 2020","3,105.92","3,128.44","3,101.17","3,115.86",0.50%,"2,691,940,889",Wednesday,0.725066969,
"Tuesday, June 30, 2020","3,050.20","3,111.51","3,047.83","3,100.29",1.54%,"2,737,159,614",Tuesday,2.010032129,
"Monday, June 29, 2020","3,018.59","3,053.89","2,999.74","3,053.24",1.47%,"2,603,515,490",Monday,1.16942016,
"Friday, June 26, 2020","3,073.20","3,073.73","3,004.63","3,009.05",-2.42%,"4,235,892,334",Friday,0.017245867,
"Thursday, June 25, 2020","3,046.60","3,086.25","3,024.01","3,083.76",1.10%,"2,690,353,459",Thursday,1.301450798,
"Wednesday, June 24, 2020","3,114.40","3,115.01","3,032.13","3,050.33",-2.59%,"3,190,809,154",Wednesday,0.019586437,
"Tuesday, June 23, 2020","3,138.70","3,154.90","3,127.12","3,131.29",0.43%,"2,708,960,127",Tuesday,0.516137254,
"Monday, June 22, 2020","3,094.42","3,120.92","3,079.39","3,117.86",0.65%,"2,550,228,047",Monday,0.856380194,
"Friday, June 19, 2020","3,140.29","3,155.53","3,083.11","3,097.74",-0.56%,"4,843,967,850",Friday,0.485305497,
"Thursday, June 18, 2020","3,101.64","3,120.00","3,093.51","3,115.34",0.06%,"2,386,913,579",Thursday,0.591944907,
"Wednesday, June 17, 2020","3,136.13","3,141.16","3,108.03","3,113.49",-0.36%,"2,468,483,628",Wednesday,0.160388759,
"Tuesday, June 16, 2020","3,131.00","3,153.45","3,076.06","3,124.74",1.90%,"3,259,626,940",Tuesday,0.717023315,
"Monday, June 15, 2020","2,993.76","3,079.76","2,965.66","3,066.59",0.83%,"3,196,534,611",Monday,2.872641762,
"Friday, June 12, 2020","3,071.04","3,088.42","2,984.47","3,041.31",1.31%,"3,347,692,220",Friday,0.565932062,
"Thursday, June 11, 2020","3,123.53","3,123.53","2,999.49","3,002.10",-5.89%,"4,098,039,585",Thursday,0,
"Wednesday, June 10, 2020","3,213.42","3,223.27","3,181.49","3,190.14",-0.53%,"3,550,387,800",Wednesday,0.306527002,
"Tuesday, June 09, 2020","3,213.32","3,222.71","3,193.11","3,207.18",-0.78%,"3,120,966,930",Tuesday,0.29222113,
"Monday, June 08, 2020","3,199.92","3,233.13","3,196.00","3,232.39",1.20%,"3,674,834,006",Monday,1.037838446,
"Friday, June 05, 2020","3,163.84","3,211.72","3,163.84","3,193.93",2.62%,"4,770,149,589",Friday,1.513350865,
"Thursday, June 04, 2020","3,111.56","3,128.91","3,090.41","3,112.35",-0.34%,"3,721,447,951",Thursday,0.557598118,
"Wednesday, June 03, 2020","3,098.90","3,130.94","3,098.90","3,122.87",1.36%,"3,136,822,161",Wednesday,1.03391526,
"Tuesday, June 02, 2020","3,064.78","3,081.07","3,051.64","3,080.82",0.82%,"2,789,510,880",Tuesday,0.531522654,
"Monday, June 01, 2020","3,038.78","3,062.18","3,031.54","3,055.73",0.38%,"2,485,172,159",Monday,0.770045874,
"Friday, May 29, 2020","3,025.17","3,049.17","2,998.61","3,044.31",0.48%,"4,283,357,267",Friday,0.793343845,
"Thursday, May 28, 2020","3,046.61","3,068.67","3,023.40","3,029.73",-0.21%,"3,130,290,493",Thursday,0.72408349,
"Wednesday, May 27, 2020","3,015.65","3,036.25","2,969.75","3,036.13",1.48%,"3,625,890,938",Wednesday,0.683103145,
"Tuesday, May 26, 2020","3,004.08","3,021.72","2,988.17","2,991.77",1.23%,"3,332,963,352",Tuesday,0.587201406,
"Friday, May 22, 2020","2,948.05","2,956.76","2,933.59","2,955.45",0.24%,"2,179,646,647",Friday,0.295449534,
"Thursday, May 21, 2020","2,969.95","2,978.50","2,938.57","2,948.51",-0.78%,"2,780,244,068",Thursday,0.287883634,
"Wednesday, May 20, 2020","2,953.63","2,980.29","2,953.63","2,971.61",1.67%,"2,814,213,155",Wednesday,0.902618134,
"Tuesday, May 19, 2020","2,913.86","2,968.09","2,913.86","2,922.94",-1.05%,"2,842,516,908",Tuesday,1.861105201,
"Monday, May 18, 2020","2,913.86","2,968.09","2,913.86","2,953.91",3.15%,"3,642,081,510",Monday,1.861105201,
"Friday, May 15, 2020","2,829.95","2,865.01","2,816.78","2,863.70",0.39%,"3,286,231,702",Friday,1.238891146,
"Thursday, May 14, 2020","2,794.54","2,852.80","2,766.64","2,852.50",1.15%,"3,330,729,266",Thursday,2.084779606,
"Wednesday, May 13, 2020","2,865.86","2,874.14","2,793.15","2,820.00",-1.75%,"3,526,729,922",Wednesday,0.28891851,
"Tuesday, May 12, 2020","2,939.50","2,945.82","2,869.59","2,870.12",-2.05%,"2,653,860,827",Tuesday,0.215002551,
"Monday, May 11, 2020","2,915.46","2,944.25","2,903.44","2,930.19",0.01%,"2,600,135,279",Monday,0.987494255,
"Friday, May 08, 2020","2,908.83","2,932.16","2,902.88","2,929.80",1.69%,"2,603,957,612",Friday,0.802040683,
"Thursday, May 07, 2020","2,878.26","2,901.92","2,876.48","2,881.19",1.15%,"2,797,519,792",Thursday,0.822024418,
"Wednesday, May 06, 2020","2,883.14","2,891.11","2,847.65","2,848.42",-0.70%,"2,842,346,849",Wednesday,0.27643472,
"Tuesday, May 05, 2020","2,868.88","2,898.23","2,863.55","2,868.44",0.90%,"2,959,135,694",Tuesday,1.023047322,
"Monday, May 04, 2020","2,815.01","2,844.24","2,797.85","2,842.74",0.42%,"2,846,267,258",Monday,1.038362208,
"Friday, May 01, 2020","2,869.09","2,869.09","2,821.61","2,830.71",-2.81%,"2,895,520,953",Friday,0,
"Thursday, April 30, 2020","2,930.91","2,930.91","2,892.47","2,912.43",-0.92%,"3,721,235,517",Thursday,0,
"Wednesday, April 29, 2020","2,918.46","2,954.86","2,912.16","2,939.51",2.66%,"3,825,346,686",Wednesday,1.24723313,
"Tuesday, April 28, 2020","2,909.96","2,921.15","2,860.71","2,863.39",-0.52%,"3,192,356,329",Tuesday,0.384541368,
"Monday, April 27, 2020","2,854.65","2,887.72","2,852.89","2,878.48",1.47%,"2,783,044,892",Monday,1.158460757,
"Friday, April 24, 2020","2,812.64","2,842.71","2,791.76","2,836.74",1.39%,"2,860,513,341",Friday,1.069102338,
"Thursday, April 23, 2020","2,810.42","2,844.90","2,794.26","2,797.80",-0.05%,"2,905,751,151",Thursday,1.226862889,
"Wednesday, April 22, 2020","2,787.89","2,815.10","2,775.95","2,799.31",2.29%,"2,762,549,436",Wednesday,0.976006944,
"Tuesday, April 21, 2020","2,784.81","2,785.54","2,727.10","2,736.56",-3.07%,"3,075,623,283",Tuesday,0.026213638,
"Monday, April 20, 2020","2,845.62","2,868.98","2,820.43","2,823.16",-1.79%,"2,909,779,440",Monday,0.820910733,
"Friday, April 17, 2020","2,842.43","2,879.22","2,830.88","2,874.56",2.68%,"3,529,443,957",Friday,1.294315075,
"Thursday, April 16, 2020","2,799.34","2,806.51","2,764.32","2,799.55",0.58%,"3,144,220,337",Thursday,0.256131802,
"Wednesday, April 15, 2020","2,795.64","2,801.88","2,761.54","2,783.36",-2.20%,"3,094,311,301",Wednesday,0.223204704,
"Tuesday, April 14, 2020","2,805.10","2,851.85","2,805.10","2,846.06",3.06%,"3,086,181,546",Tuesday,1.666607251,
